user_id,date,amount,description,category,payment_mode
3,2022-01-31,6834.58,coaching institute fee,Education,UPI
5,2022-01-31,557.48,eye checkup,Healthcare,Debit Card
11,2022-01-31,296.35,gaming café,Entertainment,Debit Card
10,2022-01-31,9939.12,Air India ticket,Travel,UPI
20,2022-01-31,252.02,Apollo pharmacy,Healthcare,Net Banking
13,2022-01-31,651.92,Zomato delivery,Food,Net Banking
3,2022-01-31,1262.77,petrol HP pump,Transport,Cash
3,2022-01-31,2419.08,OYO hotel booking,Travel,Credit Card
1,2022-01-31,1646.82,gift purchase,Miscellaneous,Debit Card
3,2022-01-31,812.38,gas cylinder booking,Utilities,Debit Card
17,2022-01-31,179.0,Amazon Prime,Entertainment,UPI
11,2022-01-31,1192.55,diagnostic lab test,Healthcare,Debit Card
5,2022-01-31,446.42,Airtel postpaid,Utilities,UPI
7,2022-01-31,424.42,Jio recharge,Utilities,UPI
13,2022-01-31,1368.14,dental clinic,Healthcare,UPI
3,2022-01-31,5228.44,coaching institute fee,Education,Debit Card
20,2022-01-31,63.04,tea and snacks,Food,Debit Card
6,2022-01-31,561.97,BMTC bus pass,Transport,Net Banking
5,2022-01-31,635.69,exam fee,Education,Credit Card
13,2022-01-31,562.1,Coursera subscription,Education,Credit Card
20,2022-01-31,608.98,ACT Fibernet,Utilities,Debit Card
10,2022-01-31,1295.62,BBMP property tax,Utilities,Net Banking
2,2022-01-31,1757.98,exam fee,Education,Cash
17,2022-01-31,569.65,Hotstar subscription,Entertainment,Debit Card
4,2022-01-31,2135.93,Unacademy subscription,Education,Debit Card
19,2022-01-31,93.85,Namma Yatri ride,Transport,UPI
14,2022-01-31,428.07,eye checkup,Healthcare,Net Banking
4,2022-01-31,10385.57,Air India ticket,Travel,Cash
15,2022-01-31,1007.87,BBMP property tax,Utilities,Cash
17,2022-01-31,30678.37,fixed deposit SBI,Investments,Cash
14,2022-01-31,1126.91,Steam game purchase,Entertainment,Net Banking
7,2022-01-31,3487.23,Groww SIP,Investments,Net Banking
15,2022-01-31,502.69,Jio recharge,Utilities,Credit Card
15,2022-02-01,232.98,Namma Yatri ride,Transport,Credit Card
16,2022-02-01,1699.68,Coursera subscription,Education,Cash
7,2022-02-01,30701.54,fixed deposit SBI,Investments,UPI
13,2022-02-01,2650.25,OYO hotel booking,Travel,Debit Card
6,2022-02-01,22636.09,gold purchase,Investments,Net Banking
9,2022-02-01,3891.49,Groww SIP,Investments,Credit Card
15,2022-02-01,4381.85,BBMP property tax,Utilities,Net Banking
9,2022-02-01,1743.61,Airbnb stay,Travel,Debit Card
12,2022-02-01,145.86,haircut salon,Miscellaneous,Debit Card
16,2022-02-01,902.23,OYO hotel booking,Travel,Net Banking
19,2022-02-01,100.28,auto rickshaw,Transport,UPI
3,2022-02-01,269.38,Jio recharge,Utilities,UPI
5,2022-02-01,1725.75,MakeMyTrip hotel,Travel,UPI
16,2022-02-01,3803.1,Airbnb stay,Travel,UPI
12,2022-02-01,370.6,BWSSB water bill,Utilities,Debit Card
4,2022-02-01,1452.95,travel insurance,Travel,UPI
20,2022-02-01,739.9,Udemy course,Education,Net Banking
7,2022-02-01,108.99,toll payment fastag,Transport,UPI
11,2022-02-01,464.72,BESCOM electricity bill,Utilities,Cash
3,2022-02-01,803.82,Coursera subscription,Education,UPI
10,2022-02-01,1293.03,Apollo pharmacy,Healthcare,UPI
18,2022-02-01,266.71,Netflix subscription,Entertainment,Net Banking
20,2022-02-01,581.35,Jio recharge,Utilities,UPI
17,2022-02-01,2537.78,BBMP property tax,Utilities,Credit Card
5,2022-02-01,95.62,toll payment fastag,Transport,Net Banking
3,2022-02-01,161.05,BWSSB water bill,Utilities,Credit Card
2,2022-02-01,209.66,Apollo pharmacy,Healthcare,Net Banking
1,2022-02-01,632.87,Swiggy order,Food,Net Banking
13,2022-02-01,1886.38,MakeMyTrip hotel,Travel,Cash
17,2022-02-01,941.81,Steam game purchase,Entertainment,Debit Card
10,2022-02-01,147.59,Meesho order,Shopping,UPI
14,2022-02-01,546.98,Apollo pharmacy,Healthcare,Debit Card
19,2022-02-01,370.09,Apollo pharmacy,Healthcare,Debit Card
5,2022-02-01,238.77,Haldiram snacks,Food,Net Banking
16,2022-02-01,730.69,Swiggy order,Food,UPI
6,2022-02-01,1488.13,train travel IRCTC,Travel,Debit Card
18,2022-02-01,354.96,Airtel postpaid,Utilities,Cash
1,2022-02-01,45890.37,gold purchase,Investments,Credit Card
1,2022-02-01,4744.34,NPS contribution,Investments,Cash
3,2022-02-01,268.61,Haldiram snacks,Food,UPI
12,2022-02-01,2444.03,college mess fee,Food,UPI
7,2022-02-01,1278.0,MakeMyTrip hotel,Travel,Credit Card
19,2022-02-01,355.0,gaming café,Entertainment,Debit Card
8,2022-02-01,8594.06,IndiGo flight,Travel,Debit Card
6,2022-02-01,994.78,OYO hotel booking,Travel,Cash
16,2022-02-01,362.98,Ola cab,Transport,Credit Card
16,2022-02-01,38.7,auto rickshaw,Transport,Cash
14,2022-02-01,7212.87,IndiGo flight,Travel,Net Banking
1,2022-02-01,182.96,Café Coffee Day,Food,Credit Card
20,2022-02-02,693.36,unknown merchant,Miscellaneous,UPI
4,2022-02-02,1599.79,mobile repair,Miscellaneous,Cash
8,2022-02-02,20239.49,college fee,Education,Net Banking
4,2022-02-02,255.18,Domino's pizza,Food,Credit Card
8,2022-02-02,511.59,PVR movie ticket,Entertainment,UPI
13,2022-02-02,2270.42,OYO hotel booking,Travel,Debit Card
12,2022-02-02,1438.57,gift purchase,Miscellaneous,Debit Card
6,2022-02-02,1935.45,BBMP property tax,Utilities,Credit Card
14,2022-02-02,119.76,Haldiram snacks,Food,Net Banking
17,2022-02-02,248.3,Domino's pizza,Food,Credit Card
16,2022-02-02,2646.25,Airbnb stay,Travel,Debit Card
20,2022-02-02,5247.74,IndiGo flight,Travel,Net Banking
7,2022-02-02,38419.22,college fee,Education,UPI
14,2022-02-02,431.86,PVR movie ticket,Entertainment,UPI
14,2022-02-02,447.42,Blinkit order,Shopping,UPI
17,2022-02-02,1562.75,BBMP property tax,Utilities,UPI
6,2022-02-02,454.26,laundry service,Miscellaneous,Cash
8,2022-02-02,64.34,auto rickshaw,Transport,Net Banking
2,2022-02-02,342.5,BookMyShow event,Entertainment,Debit Card
7,2022-02-02,742.83,dental clinic,Healthcare,Cash
8,2022-02-02,2510.09,Amazon purchase,Shopping,UPI
3,2022-02-02,69.48,Rapido bike,Transport,Cash
5,2022-02-02,73.41,Namma Yatri ride,Transport,Cash
14,2022-02-02,179.0,Amazon Prime,Entertainment,Net Banking
6,2022-02-02,1455.65,OYO hotel booking,Travel,Debit Card
6,2022-02-02,36909.83,fixed deposit SBI,Investments,UPI
7,2022-02-02,44037.19,gold purchase,Investments,Debit Card
10,2022-02-02,906.95,Blinkit order,Shopping,Credit Card
1,2022-02-02,2003.29,Airbnb stay,Travel,Net Banking
20,2022-02-02,257.22,Uber ride,Transport,Cash
10,2022-02-02,29919.59,college fee,Education,Credit Card
8,2022-02-02,862.63,Unacademy subscription,Education,Net Banking
9,2022-02-02,349.83,travel insurance,Travel,Credit Card
2,2022-02-02,4390.92,IndiGo flight,Travel,Cash
10,2022-02-02,4389.05,IndiGo flight,Travel,UPI
9,2022-02-02,59.97,Rapido bike,Transport,Cash
20,2022-02-02,611.12,Myntra clothes,Shopping,UPI
9,2022-02-02,179.0,Amazon Prime,Entertainment,Net Banking
5,2022-02-02,1152.66,Steam game purchase,Entertainment,Cash
13,2022-02-02,540.64,ACT Fibernet,Utilities,Debit Card
19,2022-02-03,262.76,Café Coffee Day,Food,Debit Card
9,2022-02-03,14338.76,Air India ticket,Travel,UPI
14,2022-02-03,413.34,haircut salon,Miscellaneous,Credit Card
5,2022-02-03,4479.94,Airbnb stay,Travel,UPI
11,2022-02-03,408.68,BookMyShow event,Entertainment,Net Banking
3,2022-02-03,4044.15,MakeMyTrip hotel,Travel,Net Banking
1,2022-02-03,1905.92,dental clinic,Healthcare,Debit Card
9,2022-02-03,654.85,gift purchase,Miscellaneous,Debit Card
17,2022-02-03,1445.4,Apollo pharmacy,Healthcare,UPI
4,2022-02-03,323.61,textbook Amazon,Education,Debit Card
8,2022-02-03,1604.73,OYO hotel booking,Travel,Cash
2,2022-02-03,677.69,Steam game purchase,Entertainment,Debit Card
15,2022-02-03,880.44,unknown merchant,Miscellaneous,Net Banking
16,2022-02-03,173.04,stationery Natraj,Education,Cash
11,2022-02-03,1108.31,Zerodha brokerage,Investments,UPI
9,2022-02-03,392.37,McDonald's,Food,Cash
15,2022-02-03,9664.66,PPF deposit,Investments,Debit Card
9,2022-02-03,604.83,Swiggy order,Food,Debit Card
16,2022-02-03,505.69,Nykaa cosmetics,Shopping,Debit Card
8,2022-02-03,820.86,doctor consultation,Healthcare,UPI
10,2022-02-03,982.81,Unacademy subscription,Education,Cash
19,2022-02-03,902.61,gas cylinder booking,Utilities,UPI
9,2022-02-03,179.0,Amazon Prime,Entertainment,Cash
6,2022-02-03,445.84,INOX ticket,Entertainment,Credit Card
1,2022-02-03,1164.8,Udemy course,Education,Cash
13,2022-02-03,577.61,Airtel postpaid,Utilities,Debit Card
12,2022-02-03,1097.1,diagnostic lab test,Healthcare,Credit Card
5,2022-02-03,8778.04,PPF deposit,Investments,Cash
6,2022-02-03,7379.99,Airbnb stay,Travel,Cash
12,2022-02-03,54.02,Rapido bike,Transport,Net Banking
6,2022-02-03,372.76,Practo consultation,Healthcare,Debit Card
5,2022-02-03,46.83,Rapido bike,Transport,Debit Card
7,2022-02-03,924.69,OYO hotel booking,Travel,Debit Card
3,2022-02-03,1258.19,Ajio fashion,Shopping,UPI
13,2022-02-03,381.97,Hotstar subscription,Entertainment,Net Banking
10,2022-02-03,423.96,metro card recharge,Transport,Net Banking
9,2022-02-03,152.05,Jio recharge,Utilities,Cash
4,2022-02-03,1102.87,Unacademy subscription,Education,Debit Card
18,2022-02-03,958.71,exam fee,Education,Credit Card
1,2022-02-03,2088.2,Amazon purchase,Shopping,Credit Card
2,2022-02-03,314.69,Zomato delivery,Food,Cash
4,2022-02-03,5304.45,coaching institute fee,Education,Debit Card
10,2022-02-03,1829.92,BigBasket order,Shopping,Debit Card
9,2022-02-03,364.79,Uber ride,Transport,UPI
6,2022-02-03,452.35,Zomato delivery,Food,UPI
6,2022-02-04,390.52,donation charity,Miscellaneous,UPI
2,2022-02-04,593.33,KFC bucket,Food,Cash
9,2022-02-04,115.89,Rapido bike,Transport,Net Banking
18,2022-02-04,253.07,Ola cab,Transport,UPI
8,2022-02-04,3462.78,NPS contribution,Investments,Cash
17,2022-02-04,359.01,Jio recharge,Utilities,Net Banking
14,2022-02-04,459.16,BMTC bus pass,Transport,Debit Card
13,2022-02-04,497.3,Uber ride,Transport,UPI
19,2022-02-04,452.08,Airtel postpaid,Utilities,Credit Card
3,2022-02-04,203.91,biryani house,Food,Net Banking
9,2022-02-04,3936.87,BBMP property tax,Utilities,Cash
2,2022-02-04,482.54,metro card recharge,Transport,Net Banking
3,2022-02-04,119.0,Spotify premium,Entertainment,UPI
8,2022-02-04,1065.37,BookMyShow event,Entertainment,Cash
17,2022-02-04,1847.7,BBMP property tax,Utilities,Credit Card
15,2022-02-04,162.78,Café Coffee Day,Food,Net Banking
13,2022-02-04,274.07,Café Coffee Day,Food,Debit Card
10,2022-02-04,4601.36,NPS contribution,Investments,UPI
17,2022-02-04,1288.28,Coursera subscription,Education,Cash
16,2022-02-04,1538.83,exam fee,Education,Cash
4,2022-02-04,3841.56,Manipal Hospital bill,Healthcare,Cash
10,2022-02-04,1439.56,Nykaa cosmetics,Shopping,Cash
8,2022-02-04,1028.82,Myntra clothes,Shopping,Credit Card
1,2022-02-04,621.14,BESCOM electricity bill,Utilities,UPI
2,2022-02-04,170.68,Flipkart order,Shopping,Net Banking
15,2022-02-04,2784.24,OYO hotel booking,Travel,Credit Card
8,2022-02-04,337.96,BWSSB water bill,Utilities,Credit Card
12,2022-02-04,4643.61,Manipal Hospital bill,Healthcare,UPI
12,2022-02-04,1389.47,Groww SIP,Investments,Debit Card
19,2022-02-04,179.0,Amazon Prime,Entertainment,Debit Card
7,2022-02-04,494.42,KFC bucket,Food,Cash
19,2022-02-04,379.25,textbook Amazon,Education,Credit Card
12,2022-02-04,6824.55,Airbnb stay,Travel,Cash
10,2022-02-04,118.34,canteen lunch,Food,Cash
4,2022-02-04,325.56,doctor consultation,Healthcare,Net Banking
13,2022-02-04,112.6,auto rickshaw,Transport,Cash
8,2022-02-04,1451.52,petrol HP pump,Transport,Cash
8,2022-02-04,7667.84,PPF deposit,Investments,UPI
15,2022-02-04,448.73,INOX ticket,Entertainment,Credit Card
14,2022-02-04,698.17,Flipkart order,Shopping,Debit Card
8,2022-02-04,1792.76,BigBasket order,Shopping,Credit Card
8,2022-02-04,2058.14,Unacademy subscription,Education,Cash
15,2022-02-04,1110.33,BigBasket order,Shopping,UPI
4,2022-02-04,5344.78,LIC premium,Investments,Credit Card
11,2022-02-04,376.08,travel insurance,Travel,Net Banking
2,2022-02-04,2865.38,Decathlon sports,Shopping,Net Banking
8,2022-02-04,83.01,stationery Natraj,Education,Debit Card
18,2022-02-04,486.16,BSNL broadband,Utilities,Debit Card
4,2022-02-04,1005.4,BESCOM electricity bill,Utilities,UPI
11,2022-02-04,94.6,Uber ride,Transport,Credit Card
18,2022-02-04,246.16,Café Coffee Day,Food,UPI
20,2022-02-04,2578.8,MakeMyTrip hotel,Travel,Debit Card
16,2022-02-05,305.01,metro card recharge,Transport,Debit Card
6,2022-02-05,392.77,Jio recharge,Utilities,Credit Card
4,2022-02-05,358.02,laundry service,Miscellaneous,Debit Card
8,2022-02-05,477.99,McDonald's,Food,UPI
16,2022-02-05,348.29,Jio recharge,Utilities,Credit Card
13,2022-02-05,1092.15,Apollo pharmacy,Healthcare,Cash
3,2022-02-05,761.03,Airtel postpaid,Utilities,Cash
14,2022-02-05,1483.45,dental clinic,Healthcare,Debit Card
18,2022-02-05,170.13,toll payment fastag,Transport,Debit Card
10,2022-02-05,779.44,donation charity,Miscellaneous,Net Banking
19,2022-02-05,10365.38,Air India ticket,Travel,Net Banking
14,2022-02-05,641.57,OYO hotel booking,Travel,Debit Card
1,2022-02-05,119.0,Spotify premium,Entertainment,UPI
1,2022-02-05,537.61,diagnostic lab test,Healthcare,Debit Card
20,2022-02-05,315.08,BookMyShow event,Entertainment,Cash
20,2022-02-05,179.0,Amazon Prime,Entertainment,Cash
8,2022-02-05,569.3,Domino's pizza,Food,Credit Card
18,2022-02-05,133.23,donation charity,Miscellaneous,Debit Card
3,2022-02-05,1551.79,college mess fee,Food,Credit Card
19,2022-02-05,2147.29,Unacademy subscription,Education,Credit Card
8,2022-02-05,1950.89,dental clinic,Healthcare,Net Banking
8,2022-02-05,231.73,vitamin supplements,Healthcare,Debit Card
8,2022-02-05,704.1,Airtel postpaid,Utilities,Credit Card
13,2022-02-05,5115.25,MakeMyTrip hotel,Travel,UPI
4,2022-02-05,81.61,canteen lunch,Food,Credit Card
12,2022-02-05,5194.98,MakeMyTrip hotel,Travel,Debit Card
13,2022-02-05,265.23,Haldiram snacks,Food,Debit Card
10,2022-02-05,1794.54,Unacademy subscription,Education,Debit Card
8,2022-02-05,2208.44,Flipkart order,Shopping,Net Banking
19,2022-02-05,3787.23,MakeMyTrip hotel,Travel,Debit Card
9,2022-02-05,47106.83,gold purchase,Investments,Credit Card
14,2022-02-05,66.09,Rapido bike,Transport,UPI
12,2022-02-05,4794.77,Goibibo trip,Travel,Credit Card
3,2022-02-05,119.0,Spotify premium,Entertainment,UPI
2,2022-02-05,2920.46,college mess fee,Food,Credit Card
17,2022-02-05,1237.34,exam fee,Education,Net Banking
6,2022-02-05,5843.65,Zerodha brokerage,Investments,Cash
6,2022-02-05,1087.14,BigBasket order,Shopping,Net Banking
9,2022-02-05,220.4,Haldiram snacks,Food,UPI
17,2022-02-05,20743.96,fixed deposit SBI,Investments,Cash
14,2022-02-05,2296.97,Zerodha brokerage,Investments,UPI
9,2022-02-06,10094.82,Goibibo trip,Travel,UPI
13,2022-02-06,480.36,Pizza Hut,Food,UPI
5,2022-02-06,245.14,haircut salon,Miscellaneous,Credit Card
13,2022-02-06,166.86,BWSSB water bill,Utilities,Credit Card
19,2022-02-06,4127.38,Airbnb stay,Travel,Cash
2,2022-02-06,1941.1,Zerodha brokerage,Investments,Debit Card
20,2022-02-06,176.28,BWSSB water bill,Utilities,UPI
19,2022-02-06,996.18,donation charity,Miscellaneous,Cash
1,2022-02-06,234.35,eye checkup,Healthcare,Debit Card
5,2022-02-06,73.07,canteen lunch,Food,Net Banking
11,2022-02-06,2112.18,ATM withdrawal,Miscellaneous,Credit Card
14,2022-02-06,357.85,gaming café,Entertainment,Net Banking
6,2022-02-06,585.45,BMTC bus pass,Transport,UPI
9,2022-02-06,226.1,Namma Yatri ride,Transport,Debit Card
20,2022-02-06,4755.73,mutual fund SIP HDFC,Investments,Debit Card
12,2022-02-06,918.89,BESCOM electricity bill,Utilities,Credit Card
7,2022-02-06,645.59,train travel IRCTC,Travel,UPI
7,2022-02-06,534.95,donation charity,Miscellaneous,Cash
5,2022-02-06,999.89,Udemy course,Education,Debit Card
8,2022-02-06,1061.18,Myntra clothes,Shopping,Net Banking
10,2022-02-06,263.96,Ola cab,Transport,Credit Card
6,2022-02-06,473.9,haircut salon,Miscellaneous,Credit Card
8,2022-02-06,191.36,breakfast at hotel,Food,Net Banking
5,2022-02-06,7141.63,PPF deposit,Investments,Net Banking
11,2022-02-06,3377.13,ATM withdrawal,Miscellaneous,Credit Card
7,2022-02-06,352.15,PVR movie ticket,Entertainment,Credit Card
2,2022-02-06,2323.35,Manipal Hospital bill,Healthcare,Net Banking
18,2022-02-06,476.56,PVR movie ticket,Entertainment,Cash
3,2022-02-06,3741.21,Groww SIP,Investments,UPI
11,2022-02-06,223.2,eye checkup,Healthcare,Net Banking
19,2022-02-06,578.31,Hotstar subscription,Entertainment,Credit Card
19,2022-02-06,204.67,Café Coffee Day,Food,UPI
13,2022-02-06,547.24,Udemy course,Education,Net Banking
10,2022-02-06,89.13,canteen lunch,Food,UPI
1,2022-02-06,147.19,Namma Yatri ride,Transport,Credit Card
5,2022-02-06,170.2,toll payment fastag,Transport,Credit Card
17,2022-02-06,445.2,BSNL broadband,Utilities,Cash
6,2022-02-06,327.19,KFC bucket,Food,UPI
2,2022-02-06,28494.2,gold purchase,Investments,UPI
8,2022-02-06,1966.22,exam fee,Education,Credit Card
13,2022-02-06,403.67,unknown merchant,Miscellaneous,UPI
2,2022-02-06,248.59,Namma Yatri ride,Transport,Credit Card
17,2022-02-06,1457.42,textbook Amazon,Education,Credit Card
15,2022-02-06,345.87,Zomato delivery,Food,Cash
8,2022-02-06,115.87,breakfast at hotel,Food,Cash
7,2022-02-06,154.93,Haldiram snacks,Food,Net Banking
10,2022-02-06,175.74,unknown merchant,Miscellaneous,UPI
6,2022-02-06,270.99,stationery Natraj,Education,Net Banking
2,2022-02-06,2900.36,Manipal Hospital bill,Healthcare,Credit Card
16,2022-02-06,274.03,Blinkit order,Shopping,Cash
2,2022-02-06,299.37,vitamin supplements,Healthcare,UPI
18,2022-02-06,190.21,INOX ticket,Entertainment,Cash
16,2022-02-06,501.43,Nykaa cosmetics,Shopping,Net Banking
4,2022-02-06,666.38,Zomato delivery,Food,Credit Card
3,2022-02-06,534.67,Domino's pizza,Food,UPI
10,2022-02-06,179.0,Amazon Prime,Entertainment,Debit Card
9,2022-02-06,1237.54,Udemy course,Education,Net Banking
19,2022-02-06,755.38,ATM withdrawal,Miscellaneous,Credit Card
1,2022-02-06,186.76,BWSSB water bill,Utilities,UPI
11,2022-02-07,38497.58,gold purchase,Investments,Debit Card
11,2022-02-07,76.75,parking charges,Transport,Debit Card
4,2022-02-07,730.21,BSNL broadband,Utilities,Debit Card
12,2022-02-07,372.15,gaming café,Entertainment,Debit Card
2,2022-02-07,1993.24,diagnostic lab test,Healthcare,UPI
4,2022-02-07,541.18,ACT Fibernet,Utilities,Cash
16,2022-02-07,166.08,MedPlus medicines,Healthcare,Credit Card
15,2022-02-07,1014.31,Udemy course,Education,UPI
4,2022-02-07,653.01,Meesho order,Shopping,Credit Card
7,2022-02-07,568.86,donation charity,Miscellaneous,Credit Card
11,2022-02-07,1499.72,Coursera subscription,Education,Cash
4,2022-02-07,1092.76,D-Mart grocery,Shopping,Cash
20,2022-02-07,809.88,gas cylinder booking,Utilities,UPI
19,2022-02-07,1198.02,Steam game purchase,Entertainment,Cash
16,2022-02-07,675.76,Nykaa cosmetics,Shopping,Cash
4,2022-02-07,433.8,textbook Amazon,Education,UPI
16,2022-02-07,1040.14,gas cylinder booking,Utilities,Net Banking
8,2022-02-07,620.1,BSNL broadband,Utilities,Credit Card
5,2022-02-07,405.59,Practo consultation,Healthcare,Credit Card
3,2022-02-07,286.12,Netflix subscription,Entertainment,Cash
10,2022-02-07,1835.22,BESCOM electricity bill,Utilities,Net Banking
2,2022-02-07,537.3,PVR movie ticket,Entertainment,Credit Card
11,2022-02-07,1685.14,train travel IRCTC,Travel,Net Banking
6,2022-02-07,237.35,biryani house,Food,Net Banking
14,2022-02-07,110.08,canteen lunch,Food,Net Banking
12,2022-02-07,148.08,Namma Yatri ride,Transport,Credit Card
7,2022-02-07,179.0,Amazon Prime,Entertainment,Cash
11,2022-02-07,717.95,BSNL broadband,Utilities,UPI
13,2022-02-07,55.78,notebook purchase,Education,Cash
10,2022-02-07,651.35,Udemy course,Education,Cash
2,2022-02-07,71.12,auto rickshaw,Transport,Cash
10,2022-02-07,304.94,Netflix subscription,Entertainment,Credit Card
15,2022-02-07,122.84,newspaper subscription,Miscellaneous,Net Banking
2,2022-02-07,341.81,biryani house,Food,Cash
16,2022-02-07,484.05,Practo consultation,Healthcare,Debit Card
1,2022-02-07,115.31,toll payment fastag,Transport,Credit Card
13,2022-02-07,1461.45,Apollo pharmacy,Healthcare,Net Banking
6,2022-02-07,3575.6,BBMP property tax,Utilities,UPI
18,2022-02-07,668.19,Meesho order,Shopping,Credit Card
3,2022-02-07,5979.23,Airbnb stay,Travel,UPI
17,2022-02-07,6073.37,Zerodha brokerage,Investments,UPI
16,2022-02-08,9152.72,Zerodha brokerage,Investments,Debit Card
9,2022-02-08,487.47,Practo consultation,Healthcare,Debit Card
